Product ID,Tên sản phẩm,Price,Old Price,Quantity Sale,Discount,Thời gian sử dụng pin (tháng),Đối tượng sử dụng:,Đường kính mặt (mm),Độ dày mặt (mm),Nguồn năng lượng:,Mức kháng nước (ATM),Chất liệu mặt kính:,Thương hiệu của:,Hãng:,Review Count,Rating,Bình luận
329434,ELIO Elegant Lady ES16402,690000.0,1290000.0,67.0,0.46,24.0,Nữ,28.0,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329432,ELIO Elegant Lady ES16302,690000.0,1290000.0,150.0,0.46,24.0,Nữ,26.0,7.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
328184,MVW Star Automatic MLA09202,1990000.0,3990000.0,133.0,0.5,0.0,Nam,41.0,11.65,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
328182,MVW Sport MS09902,1290000.0,2490000.0,98.0,0.48,36.0,Nam,43.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
317069,MVW Galaxy MLA08402S1,1790000.0,3990000.0,113.0,,0.0,Nam,41.0,12.7,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,6,3.3,Hôm trước mua xong ra chỉnh chạy sớm hơn 2 phút. Bây giờ chạy sớm hơn 2 phút nữa rồi. Trả biết có cho đổi lại k Cứ vài ngày lại chạy sớm
313967,CASIO MTP1374L1AVDF,1702000.0,2270000.0,146.0,0.25,36.0,Nam,43.5,10.4,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,5,4.0,Sản phẩm nhìn đẹp.Chất lượng thì dùng đã xem sau
292881,ELIO ES13801,411000.0,1290000.0,41.0,,24.0,Nữ,26.0,8.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,2,4.5,Đồng hồ thấy sài được...đẹp nửa
231826,ELIO ES03301,311000.0,1090000.0,172.0,,36.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,9,4.4,Kiểu dáng đẹp nhưng sao mặt trong chốt cài bị đen mình không may lấy nhằm cái này chốt cài bị lỏng dễ bung
209047,CASIO MTPV004D1BUDF,777000.0,1036000.0,93.0,0.25,24.0,Nam,41.5,8.3,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,22,4.6,Đồng hồ đeo tốt kháng nước đi mưa rửa tay ok mọi ng tắm thì nhớ phải tháo ra nha
208947,CASIO LTPV007L7E1UDF,621000.0,829000.0,274.0,0.25,24.0,Nữ,22.0,,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,3,4.3,Nhỏ xinh
208699,CASIO MTPV300D7AUDF,1398000.0,1865000.0,86.0,0.25,24.0,Nam,38.0,,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
208690,CASIO MTPV004G7BUDF,1089000.0,1453000.0,105.0,0.25,24.0,Nam,41.5,,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,19,4.7,Sản phẩm ok và hài lòng
328188,MVW Star Automatic MLA09302,1990000.0,3990000.0,67.0,0.5,0.0,Nam,41.0,11.65,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
327037,SMILE KID SL14303,190000.0,290000.0,796.0,0.34,12.0,Trẻ em,41.0,11.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
327022,SMILE KID SL14805,290000.0,350000.0,443.0,0.17,12.0,Trẻ em,30.0,10.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
318561,MVW Galaxy MSA08802S2,1990000.0,3990000.0,180.0,0.5,0.0,Nam,43.0,12.4,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,4,4.5,Sử dụng lâu mới biết dc ạ
293761,EYKI EYS00901,311000.0,0.0,28.0,,24.0,Nữ,35.0,9.3,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
293727,EYKI EYL00502,311000.0,0.0,12.0,,24.0,Nữ,30.0,8.1,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
292815,ELIO Ngày có em ES13102,411000.0,1290000.0,69.0,,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.5,Sản phẩm OK
279669,MVW ML07001,590000.0,1290000.0,375.0,,36.0,Nam,40.0,8.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,21,4.5,Lên tay đẹp lắm
238382,MVW MS05401,590000.0,1490000.0,51.0,,36.0,Nam,41.0,11.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,14,4.6,Xài thấy OK
231870,ELIO Nàng Thơ ES05801,290000.0,990000.0,222.0,,36.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,20,4.2,Đồng hồ kiểu dáng đẹp chất lượng mà giá quá hời. Nên mua nhé mn
231861,ELIO Nắng Xuân EL03701,490000.0,890000.0,143.0,0.44,36.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,18,4.4,"Mình mua đồng hồ này giá sale 277k. Dây đồng hồ nhỏ, màu da người, khi đeo lên thấy vừa vặn lắm. Mình nghĩ nó hợp cho mấy bạn mấy em học sinh sinh viên. Trên mặt có bông hoa tuyết, gặp không có mấy bông thì mình thích hơn. Nhưng đồng hồ để xem giờ mà, cho nên mình thấy có để trang trí cũng được. Anh tư vấn cho mình thì nhiệt tình. Cho 5 luôn"
208995,CASIO MTP1302D7A2VDF,1107000.0,1476000.0,199.0,0.25,24.0,Nam,38.5,9.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,42,4.2,Tôi mua đồng hồ sao không thấy tin nhắn báo bảo hành vậy tgdd.Đồng hồ casio bên mình có phải hàng chính hãng không Vì trước giờ tôi mua đồng hồ CASIO đều nhận được thông báo từ ANH KHUÊ .
203068,CASIO F91WM9ADF,467000.0,623000.0,185.0,0.25,84.0,Nam,33.0,8.5,Pin,3.0,Nhựa Resin,Nhật Bản,CASIO,39,4.6,đẹp xinh lung linh
329921,ELIO Starlight EL15101,690000.0,1290000.0,2.0,0.46,24.0,Nữ,33.0,8.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329919,ELIO Starlight ES17601,890000.0,1390000.0,3.0,0.35,24.0,Nữ,33.0,8.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329917,ELIO Starlight ES17502,890000.0,1390000.0,48.0,0.35,24.0,Nữ,32.0,9.2,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
327013,SMILE KID SL15502,290000.0,390000.0,400.0,0.25,12.0,Trẻ em,37.0,9.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,0,0.0,N/A
324770,SMILE KID SL414010SK,290000.0,390000.0,901.0,0.25,18.0,Trẻ em,38.0,14.0,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
322068,MVW Galaxy MSCA00201S3,1990000.0,3990000.0,334.0,0.5,0.0,Nam,43.0,13.7,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,20,3.4,Nhan dong ho ..zuj..khong de y ....ranh jo moi nhjn kj thi dong ho lõi tum lum het...nen mong mn xem xet ki trc khi mua nha...chu gui hang thi doi toi doi luj..cg ko doi dc dong ho moi dau..
289433,MVW MS08401,1290000.0,2250000.0,140.0,0.42,18.0,Nam,40.0,8.5,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,8,4.4,Ngày chạy sai phải chỉnh 1 ngày đến 2 lần
249250,ELIO EL08502,690000.0,1190000.0,131.0,0.42,24.0,Nữ,21.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,14,4.3,Sản phẩm tốt
235593,SMILE KID SL06402,290000.0,349000.0,1000.0,0.16,24.0,Trẻ em,47.0,17.0,Pin,5.0,Nhựa,Việt Nam,SMILE KID,12,4.9,"Nhân viên tận tình, hàng đẹp"
220744,ELIO ES024C2,690000.0,1290000.0,147.0,0.46,12.0,Nữ,28.0,7.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.5,Nhân viên nhiệt tình
220733,ELIO ES017C2,690000.0,1090000.0,77.0,0.36,12.0,Nữ,28.0,7.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.6,"Đẹp xuất sắc luôn, chờ đợi gần 2 tuần xứng đáng"
199326,CASIO LTP1129A7BRDF,794000.0,1059000.0,206.0,0.25,36.0,Nữ,26.2,7.1,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,8,4.6,Bình thường
329918,ELIO Starlight ES17503,890000.0,1390000.0,32.0,0.35,24.0,Nữ,32.0,9.2,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
327040,SMILE KID SL14201,290000.0,390000.0,879.0,0.25,12.0,Trẻ em,45.0,15.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
327023,SMILE KID SL14804,290000.0,350000.0,495.0,0.17,12.0,Trẻ em,30.0,10.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
321316,SMILE KID SL40301SG,190000.0,290000.0,0.0,0.34,12.0,Trẻ em,37.0,9.1,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,0,0.0,N/A
318562,MVW Galaxy MLA08401S2,1790000.0,3990000.0,59.0,,0.0,Nam,41.0,12.55,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,2,4.5,Đẹp vừa tay
231851,ELIO Nắng Xuân EL02801,690000.0,1090000.0,98.0,0.36,36.0,Nữ,33.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,20,4.4,"Đồng hồ xinh xắn, màu đậm hơn trong hình nên không thích lắm"
210271,ELIO EL00701,290000.0,890000.0,223.0,,12.0,Nữ,34.3,8.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,22,4.5,Cảm thấy tốt
209020,CASIO MTP1374D2AVDF,1795000.0,2394000.0,130.0,0.25,24.0,Nam,41.2,9.7,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,15,4.8,Sp đẹp tốt
199341,CASIO LTP1170A7ARDF,938000.0,1251000.0,193.0,0.25,24.0,Nữ,26.1,9.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,10,4.6,"Nhân viên tư vấn nhiệt tình, sản phẩm chất lượng như máy mới mà giá có bằng 13"
199327,CASIO LTP1129G7ARDF,1058000.0,1411000.0,176.0,0.25,36.0,Nữ,26.2,7.1,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,4.4,Đồng hồ tốt và đẹp
199291,CASIO LTP1094Q7B4RDF,745000.0,994000.0,209.0,0.25,36.0,Nữ,23.0,7.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,11,4.6,Đồng hồ giống với quảng cáo
328183,MVW Star Automatic MLA09201,1990000.0,3990000.0,78.0,0.5,0.0,Nam,41.0,11.65,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
286649,ELIO EL09004,690000.0,1290000.0,179.0,0.46,24.0,Nữ,20.5,7.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,17,4.4,Đồng hồ đẹp tay nhỏ đeo xinh
236766,TITAN 2480KM01,790000.0,1500000.0,52.0,0.47,18.0,Nữ,35.0,7.55,Pin,5.0,Kính khoáng Mineral,Ấn Độ,TITAN,6,3.8,Đồng hồ mua hiên tại là tốt..chưa gặp trục trặc gì..nhân viên vui vẻ
220726,ELIO EL022C2,490000.0,890000.0,182.0,0.44,12.0,Nữ,29.0,7.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,19,4.8,"Ok, đẹp"
208999,CASIO MTP1303D7AVDF,1017000.0,1356000.0,191.0,0.25,24.0,Nam,40.0,9.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,24,4.5,"1 phù hợp với túi tiền.2sp đeo vào thanh lịch từ 25 tuổi trở lên đeo hợp hơn.3 mặt đồng hồ 40 nên đeo hợp với tay,tô thêm nét riêng cho bản thân.Nói chung là đẹp"
199338,CASIO LTP1169D7ARDF,862000.0,1150000.0,178.0,0.25,24.0,Nữ,21.0,11.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,8,4.6,mới mua tay ai trắng đeo đẹp hơn
329443,MVW ML05001N,1290000.0,2290000.0,49.0,0.43,24.0,Nam,43.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
325855,Q&Q GW87J010Y,690000.0,1290000.0,57.0,0.46,24.0,Nam,52.0,18.5,Pin,10.0,Kính Acrylic (thủy tinh hữu cơ),Nhật Bản,Q&Q,2,3.0,KHÔNG CÓ HƯỚNG DẪN SỬ DỤNG ĐI KÈM NHƯ GIỚI THIỆU
293738,EYKI EYL01001,490000.0,890000.0,5.0,0.44,24.0,Nữ,32.5,9.2,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
286650,ELIO EL09202,411000.0,1290000.0,77.0,,24.0,Nữ,26.0,7.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.4,Đồng hồ chống nước đẹp lắm nhó
278394,ELIO EL11301,690000.0,1290000.0,25.0,0.46,24.0,Nam,40.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,5.0,Tuyệt vời lắm
247084,MVW MS06802,990000.0,1990000.0,100.0,0.5,24.0,Nam,39.5,8.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,10,4.0,Kéo ra chỉnh thứ k đc phải chỉnh bằng cách quay đồng hồ
206539,CASIO LTPV007L9EUDF,621000.0,829000.0,257.0,0.25,36.0,Nữ,22.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,27,4.7,Tốt trong tầm giá
327034,SMILE KID SL14501,290000.0,390000.0,548.0,0.25,12.0,Trẻ em,44.0,12.1,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,0,0.0,N/A
289434,MVW MS08402,1290000.0,2250000.0,167.0,0.42,18.0,Nam,40.0,8.5,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,7,4.9,Đẹp kháng nước khá tốt. Bạn nhân viên nhiệt tình thiệt sự hết hàng còn chạy đi lấy về nữa.
230917,SMILE KID SL03701,190000.0,290000.0,1000.0,0.34,24.0,Trẻ em,27.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,SMILE KID,12,4.8,Sp ok. Be deo dep lắm. Có dịp mua sinh nhật cho các bé trong gđ sẽ ủng hộ.
209044,CASIO MTPV001L7BUDF,537000.0,716000.0,237.0,0.25,24.0,Nam,38.0,8.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,65,4.7,Dùng ổn
206538,CASIO LTP1275G9ADF,1216000.0,1622000.0,210.0,0.25,36.0,Nữ,25.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,9,4.8,Sản phẩm cũng ok
329442,MVW ML04801N,990000.0,1990000.0,55.0,0.5,24.0,Nam,42.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
249251,ELIO EL08601,311000.0,1090000.0,648.0,,24.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,5,4.8,"Đồng hồ đẹp, kiểu dáng xinh. Phù hợp với tay ai nhỏ sẽ ep hơn nha mọi người"
210273,ELIO EL008,290000.0,890000.0,323.0,,12.0,Nữ,34.8,8.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,22,4.7,Okeeee á
246092,MVW ML05802,990000.0,1990000.0,101.0,0.5,24.0,Nam,40.0,9.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,18,4.3,"Mẫu nhìn ngoài đẹp, nhưng mình hơi chê hộp kiểu này nhìn k sang lắm và khó mở nữa"
209057,CASIO MTPV006L7BUDF,697000.0,930000.0,105.0,0.25,24.0,Nam,38.0,10.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,21,4.5,"Độ hoàn thiện rất tốtThiết kế rất đẹp, phong cách cổ điển nhưng cũng khá khó phối đồ nếu ko biết về thời trangMặt kính khoáng nên sẽ dễ bị trầy, nên dùng thêm miếng dán bảo vệDa tổng hợp nên sẽ hơi cứng, dùng mau hỏngdùng 1tg sẽ cần phải thay da vì mặt đồng hồ rất bền còn da thì koBù lại giá rất hợp lí, vừa túi tiền, nếu ko phải nói là quá hờigiá ở phân khúc này mà thiết kế, chất lượng, độ hoàn thiện quá tốt"
329431,ELIO Elegant Lady ES16301,690000.0,1290000.0,144.0,0.46,24.0,Nữ,26.0,7.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
321023,MVW Galaxy MSA09002S1,2290000.0,4490000.0,238.0,0.48,0.0,Nam,43.0,11.6,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,6,4.2,"Mua tháng 3, thời điểm bên TGDD giảm giá còn 1tr7, hôm rồi đang đeo tự nhiên đứng yên ko hoạt động. Mới gửi đi bảo hành, đang chờ máy về."
228274,SMILE KID SL02601,190000.0,290000.0,154.0,0.34,18.0,Trẻ em,30.0,10.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,14,4.4,Nói chung cũng oke
220729,ELIO ES015C2,311000.0,1190000.0,159.0,,12.0,Nữ,29.5,7.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,14,4.4,Nói chung sử dụng tốt và bền
199508,CASIO A158WA1DF,703000.0,938000.0,313.0,0.25,84.0,Unisex,30.2,9.2,Pin,3.0,Nhựa,Nhật Bản,CASIO,54,4.8,Dây đeo chỉnh tùy ý được
329926,ELIO Elegant Lady ES18402,690000.0,1090000.0,89.0,0.36,24.0,Nữ,32.0,9.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
199489,CASIO AE1000W3AVDF,852000.0,1136000.0,1300.0,0.25,120.0,Nam,43.5,13.5,Pin,10.0,Nhựa,Nhật Bản,CASIO,20,4.8,Rất tốt phù hợp với bé nhà mình. Sẽ ủng hộ sản phẩm của cửa hàng m khi cần.
329928,ELIO ES18102,690000.0,1290000.0,3.0,0.46,24.0,Nữ,23.5,8.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
293729,EYKI EYL00504,311000.0,0.0,4.0,,24.0,Nữ,30.0,8.1,Pin,3.0,Kính khoáng Mineral,Trung Quốc,EYKI,0,0.0,N/A
249248,ELIO Nàng Thơ ES10003,311000.0,1090000.0,156.0,,24.0,Nữ,26.0,8.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.4,"Sản phẩm chất lượng, thời trang,giá thành hợp lý. Nhân viên hỗ trợ giúp đỡ nhiệt tình thân thiện,cảm thấy rất hài lòng với sản phẩm mình đã chọn! Cảm ơn chương trình của thế giới di động rất nhiều."
220748,ELIO ES026C2,690000.0,1290000.0,156.0,0.46,12.0,Nữ,30.5,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.6,Sp rất tốt sẽ ủng hộ nữa ạ
209023,CASIO MTP1375D7AVDF,1795000.0,2394000.0,175.0,0.25,24.0,Nam,42.0,,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
199493,CASIO AE1200WH1AVDF,944000.0,1259000.0,294.0,0.25,0.0,Nam,42.0,,Pin,10.0,Nhựa,Nhật Bản,CASIO,37,4.5,Cháu đeo đi học rất đúng giờ
249246,ELIO ES10001,311000.0,1090000.0,112.0,,24.0,Nữ,26.0,8.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,19,4.5,Mới mua mà cứ bị rơi rớt hoài. Đem lại sửa rồi về vẫn bị rớt.
199290,CASIO LTP1094Q7ARDF,745000.0,994000.0,176.0,0.25,18.0,Nữ,23.0,7.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,26,4.3,"dịch vụ tốt, nhân viên nhiệt tình"
231858,ELIO Nắng Xuân EL03401,490000.0,890000.0,1.0,0.44,36.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.3,"Đồng hồ thì đẹp,nhưng dây quá tệ.đeo mấy ngày đã hư dây"
329927,ELIO ES18101,690000.0,1290000.0,12.0,0.46,24.0,Nữ,23.5,8.6,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329920,ELIO Starlight ES17602,890000.0,1390000.0,6.0,0.35,24.0,Nữ,33.0,8.4,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
269349,ELIO Nàng Thơ EC00102,690000.0,1090000.0,143.0,,24.0,Nữ,30.0,8.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.4,Tạm được
231810,ELIO EL07801,490000.0,890000.0,0.0,0.44,36.0,Nam,40.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,3.9,Sản phẩm tốt
208954,CASIO LTPV300L7A2UDF,1314000.0,1752000.0,1200.0,0.25,24.0,Nữ,33.2,8.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,14,4.5,"Mặt đồng hồ rất đẹp, dây da màu cà phê sữa ko nổi trren nền da ngâm như mình"
199325,CASIO LTP1129A7ARDF,794000.0,1059000.0,342.0,0.25,36.0,Nữ,26.0,7.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,9,4.4,sản phẩm phù hợp với bản thân
231828,ELIO Xmas ES03501,290000.0,990000.0,235.0,,36.0,Nữ,26.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,11,4.9,"Đồng hồ đẹp, chạy tốt"
220750,ELIO ES027C2,690000.0,990000.0,249.0,0.3,12.0,Nữ,30.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,18,4.3,"Tôi thấy mẫu mã đẹp . Sang trọng , dùng ok mọi người nên dùng rất tiện ."
208953,CASIO LTPV300L4AUDF,1314000.0,1752000.0,276.0,0.25,24.0,Nữ,34.0,8.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,2,4.5,"Đẹp, vừa tay, mới sài nên độ bền còn chờ thời gian mới đánh giá được"
199374,CASIO LTP1275SG9ADF,1172000.0,1563000.0,144.0,0.25,36.0,Nữ,25.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,8,4.6,Tốt nhân viên vv
316952,CASIO W218HC4A2VDF,636000.0,848000.0,435.0,0.25,84.0,Nữ,43.2,11.0,Pin,5.0,Nhựa,Nhật Bản,CASIO,7,4.9,"Xịn, mịn lắm nha. Giá cho casio quá ok. Nhưng mà dây bám dơ nhanh. Mua hai con luôn"
313240,Q&Q C35A005PY,490000.0,690000.0,162.0,0.28,24.0,Nữ,30.5,8.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,2,4.5,Đồng hồ đẹp lắm . Mn nên mua nhé .
247083,MVW MS06801,990000.0,1990000.0,82.0,0.5,24.0,Nam,39.5,8.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,8,4.8,Đồng hồ rất đẹp ưng ý lắm luôn
230211,SMILE KID SL05701,290000.0,320000.0,964.0,0.09,18.0,Trẻ em,38.0,12.0,Pin,5.0,Nhựa Resin,Việt Nam,SMILE KID,7,4.4,"Sp dùng ok, giao hàng tận tình chủ đáo, cảm ơn nhiều"
209033,CASIO MTP1384D7AVDF,1870000.0,2494000.0,158.0,0.25,24.0,Nam,41.0,10.0,Pin,10.0,Kính khoáng Mineral,Nhật Bản,CASIO,20,4.3,"Hôm nay mua xong chiếc đồng hồ này, về nhà phát hiện khi ghé tai nghe vào đồng hồ nghe tiếng kêu tick tắc rất to. Lo ghê không biết có phải hàng thật không. Đã mấy lần mua casio ở Hải triều, lần nào mua xong cũng có tin nhắn bảo hành của ANHKHUE đại lý chính hãng casio tại Việt Nam. Bây giờ chỉ đợi tin nhắn của ANHKHUE, ko biết có không nữa. Xin hỏi mọi người đã mua Casio của thegioididong có nhận đc tin nhắn bảo hành của ANHKHUE đại lý chính hãng casio tại Việt nam không Mà không biết ở đây sao bán rẻ so với Hải Triều thế, mua thử 01 lần mà thấy không an tâm."
313969,CASIO LW2044ADF,810000.0,1081000.0,459.0,0.25,36.0,Nữ,35.0,9.4,Pin,5.0,Nhựa,Nhật Bản,CASIO,5,4.8,Rất oke ạ.. thời trang
246098,MVW Sport ML06201,1290000.0,2190000.0,179.0,0.41,24.0,Nam,41.0,12.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,18,4.3,"Hình để hộp da giao để hộp thiếc, cái hộp da sáng trọng bao nhiêi qua cái hộp thiếc phèn bấy nhiêu, ai mua tặng thì nghỉ mua nha"
246091,MVW ML05801,990000.0,1990000.0,93.0,0.5,24.0,Nam,40.0,9.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,16,4.7,Ngon với tầm giá . So với thương hiệu khác . Chỉ có điều thương hiệu ít ai biết
244584,ELIO Xmas EL08302,690000.0,1090000.0,0.0,0.36,24.0,Nữ,36.0,9.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,19,4.4,"Đồng hồ đẹp, k vào nước nhưng Có vẻ mặt kính k chống xước mấy, chả biết kiểu gì mới đeo đã xước 1 đường rồi. Mua đc giá giảm nên cũng ổn"
199411,CASIO LTPV001D7BUDF,621000.0,829000.0,195.0,0.25,36.0,Nữ,25.2,8.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,14,4.8,"Giao hàng nhanh, sản phẩm đẹp. Nhưng hộp đựng sản phẩm của mình bị rách. Cũng không có giấy hướng dẫn sử dụng như mô tả, cảm giác sơ xài"
329925,ELIO Elegant Lady ES18401,690000.0,1090000.0,127.0,0.36,24.0,Nữ,32.0,9.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
320542,ELIO ESS1101,290000.0,690000.0,266.0,,24.0,Unisex,38.0,11.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.8,"Sản phẩm dễ thương, đẹp rất thích hợp đeo mọi thời điểm"
249227,ELIO ES091,311000.0,0.0,12.0,,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,21,4.4,Đồng hồ đẹp . Săn được hàng giá rẻ nữa. Chất lượng thì quá ok luôn.
215851,ELIO ES01301,311000.0,1190000.0,194.0,,12.0,Nữ,28.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,7,4.4,"Thực tế đẹp hơn trên hình, đáng mua"
328700,SMILE KID SL40001SG,120000.0,190000.0,849.0,0.36,12.0,Trẻ em,36.0,14.0,Pin,3.0,Nhựa PMMA,Việt Nam,SMILE KID,0,0.0,N/A
321022,MVW Galaxy MSA09001S1,2290000.0,4490000.0,43.0,0.48,0.0,Nam,43.0,11.6,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,4,4.5,Ok đấy.. sử dụng thời gian nữa xem
210283,ELIO ES00201,290000.0,990000.0,222.0,,12.0,Nữ,25.5,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
